Author,Review URL,Description,Rating,Restaurant Name,Restaurant URL
Harsha Tewani,https://www.zoma.to/KOyxRpz,nice,4,"Reviews of Gwalia Sweets & Fast Food, Shahibagh, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-shahibagh
FAIJAN,https://www.zoma.to/PwPEOxd,"Taste, Quality, And Size are average. Better go with other options",4,"Reviews of Gwalia Sweets & Fast Food, Shahibagh, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-shahibagh
Raju,https://www.zoma.to/KOdKXrM,good only,3,"Reviews of Gwalia Sweets & Fast Food, Shahibagh, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-shahibagh
BAROT JAY,https://www.zoma.to/EaZOgvL,Need to Improve Packing Policy,4,"Reviews of Gwalia Sweets & Fast Food, Shahibagh, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-shahibagh
Rahul Kothari,https://www.zoma.to/nkBogDo,boss maza aa gya,5,"Reviews of Gwalia Sweets & Fast Food, Shahibagh, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-shahibagh
Pravisha,https://www.zoma.to/DOQAxey,Received different food,3,"Reviews of Gwalia Sweets & Fast Food, Shahibagh, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-shahibagh
Shalini,https://www.zoma.to/yblaKmL,fresh and good,4,"Reviews of Gwalia Sweets & Fast Food, Shahibagh, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-shahibagh
Faizan Nagori,https://www.zoma.to/ZRdlNvR,Awesome 👍,4,"Reviews of Gwalia Sweets & Fast Food, Shahibagh, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-shahibagh
Sohel Shaikh,https://www.zoma.to/mbwvAkl,good service happy 😊,5,"Reviews of Gwalia Sweets & Fast Food, Shahibagh, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-shahibagh
Manya Giri,https://www.zoma.to/LPvDDbb,amazing,4,"Reviews of Gwalia Sweets & Fast Food, Shahibagh, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-shahibagh
Abdulmajid Khan,https://www.zoma.to/eorKxYk,excellent,5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Tejas Upadhyay,https://www.zoma.to/bMBwkEx,Excellent Test,5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
VISHAL CHAUHAN,https://www.zoma.to/GnvXgww,The behaviour is very polite the name kantilal manilal has deserve respect for quality of food and service,5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Suril,https://www.zoma.to/zzMYwLw,Best place other the home to get aamras.  Perfect sweetness lesser other fruits and veggies.. overall amazing aamras.. Rabdi and resmalai are amazing too.,5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Dodiya Naresh,https://www.zoma.to/OdaOpak,Very good,5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Dipen Thakkar,https://www.zoma.to/kMRboyB,Too good gulab jamuns  Yummy!!<br/>gopi sweets always fresh and good                                                         <br/>goldan matho is very good test,5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Vishwam Thakkar,https://www.zoma.to/xzrqmK,Very Good,5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Ranjit Maharana,https://www.zoma.to/BGbXvk,Rad malai was very tasty!!,4,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Ranjit Maharana,https://www.zoma.to/Opwqya,ordered gulab jamuns. Nice n tasty,4,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Ranjit Maharana,https://www.zoma.to/bAKlaO,Too good gulab jamuns. Yummy!!,4,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Gautam Shah,https://www.zoma.to/QMblwP,good,4,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Brijesh Shah,https://www.zoma.to/RbwGNk,Good,5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Nirav Shah,https://www.zoma.to/YwkwBM,nice one...,4,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Parth,https://www.zoma.to/NzdoRZ,"Superb taste, Good Quality",4,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Kokilaben Gandhi,https://www.zoma.to/BoRnmv,great,5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Suresh Shah,https://www.zoma.to/KkDLbB,very nice item service good  Gopi every item is nice zomato app. work nicely all success,5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Naitik Bavisi,https://www.zoma.to/OmPdrv,Nice,5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Tarak Sanghvi,https://www.zoma.to/kdAwXd,"as always, good teste and quality product.",5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Kushal,https://www.zoma.to/NzlbYe,Good,4,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Maulin Shah,https://www.zoma.to/anlQZE,very good,5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Rasheshshah554,https://www.zoma.to/GaxrqG,good service<br/>,3,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Kinjal,https://www.zoma.to/BopmYR,nice,5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Binal Amar Shah,https://www.zoma.to/gkgzgK,Nice<br/>,5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Vatsal,https://www.zoma.to/EdzZoN,good,4,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Vatsal,https://www.zoma.to/meLdaz,good taste,4,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Parth,https://www.zoma.to/paZrYk,good quality of food bit of taste can be improved,4,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Ilesh Bhagat,https://www.zoma.to/AzEKgP,good,5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Jay Vala,https://www.zoma.to/NrOAqZ,good,5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Rajesh Shah,https://www.zoma.to/LwBolx,Good,5,"Reviews of Kantilal Manilal's Gopi, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-paldi
Piku,https://www.zoma.to/BZBRLQY,"it was too buttery.<br/> Instead of being solid, they were about to melt.",3,"Reviews of Vipul Dudhiya Sweets, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/vipul-dudhiya-sweets-paldi
Kunal Mehta,https://www.zoma.to/GNYNBXX,poor quality of taste seemed to be old indegrants,3,"Reviews of Vipul Dudhiya Sweets, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/vipul-dudhiya-sweets-paldi
Vyomesh,https://www.zoma.to/zbzvExg,always outstanding quality and freshness,5,"Reviews of Vipul Dudhiya Sweets, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/vipul-dudhiya-sweets-paldi
Alok Bhatiya,https://www.zoma.to/qybZEyN,DELICIOUS,5,"Reviews of Vipul Dudhiya Sweets, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/vipul-dudhiya-sweets-paldi
Alok Bhatiya,https://www.zoma.to/rRXDwxw,DELICIOUS,5,"Reviews of Vipul Dudhiya Sweets, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/vipul-dudhiya-sweets-paldi
Drashti Tembe,https://www.zoma.to/OYoZxZK,Delicious,5,"Reviews of Vipul Dudhiya Sweets, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/vipul-dudhiya-sweets-paldi
Alok Bhatiya,https://www.zoma.to/LxMDADv,Delicious,5,"Reviews of Vipul Dudhiya Sweets, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/vipul-dudhiya-sweets-paldi
Hiya Gajjar,https://www.zoma.to/mrqAyZa,Sugar is very high..,3,"Reviews of Vipul Dudhiya Sweets, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/vipul-dudhiya-sweets-paldi
Tanvi Sardana,https://www.zoma.to/aPDBRRM,The size could be more,5,"Reviews of Vipul Dudhiya Sweets, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/vipul-dudhiya-sweets-paldi
Reeha,https://www.zoma.to/gbzgkbn,Amazing n delicious taste,5,"Reviews of Vipul Dudhiya Sweets, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/vipul-dudhiya-sweets-paldi
Happil Arora,https://www.zoma.to/RkgZoxz,"Samosa is too small, it is hardly worth of Rs 5 only",3,"Reviews of Vipul Dudhiya Sweets, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/vipul-dudhiya-sweets-paldi
Aman Jain,https://www.zoma.to/LxepROM,too sweet.. pls control,4,"Reviews of Vipul Dudhiya Sweets, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/vipul-dudhiya-sweets-paldi
Hiya Raheja,https://www.zoma.to/LxKvMvb,The best chaas and rabdi 👏🏻,5,"Reviews of Vipul Dudhiya Sweets, Paldi, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/vipul-dudhiya-sweets-paldi
Moniee Thakkar,https://www.zoma.to/gBmoqLP,good service,5,"Reviews of Gwalia Sweets & Fast Food, Bopal, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bopal
Samip,https://www.zoma.to/MNQbOlk,too much oil,3,"Reviews of Gwalia Sweets & Fast Food, Bopal, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bopal
Anu Didi,https://www.zoma.to/OxymPNv,one of the more elevated sweet shops in Bopal,5,"Reviews of Gwalia Sweets & Fast Food, Bopal, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/gwalia-sweets-bopal
Krutesh Kotak,https://www.zoma.to/BZOqGGX,Awesome taste best irems...,5,"Reviews of Jayhind Sweets, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/jayhind-sweets-navrangpura
Dishant Parikh,https://www.zoma.to/nkbaEPq,Keep it up great work,5,"Reviews of Jayhind Sweets, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/jayhind-sweets-navrangpura
Harsh,https://www.zoma.to/GNREdbo,absolutely amazing,5,"Reviews of Jayhind Sweets, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/jayhind-sweets-navrangpura
Monika Solanki,https://www.zoma.to/BZYPEqG,Good Tasty..,4,"Reviews of Jayhind Sweets, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/jayhind-sweets-navrangpura
Sunny Bodana,https://www.zoma.to/ybDMXvk,delicious nic 😍🤤😍😍😍😍,5,"Reviews of Jayhind Sweets, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/jayhind-sweets-navrangpura
H.k,https://www.zoma.to/xELNOzb,nice kajukatri,5,"Reviews of Jayhind Sweets, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/jayhind-sweets-navrangpura
Hardik Modi,https://www.zoma.to/pRqBMYO,good,5,"Reviews of Jayhind Sweets, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/jayhind-sweets-navrangpura
Riddhibhavsar@gmail.com,https://www.zoma.to/dPlYaer,My instructions for packing were not followed.,3,"Reviews of Jayhind Sweets, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/jayhind-sweets-navrangpura
Shalin Shah,https://www.zoma.to/dPrqdbb,Not Much Tasty,3,"Reviews of Jayhind Sweets, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/jayhind-sweets-navrangpura
Urvish,https://www.zoma.to/YAblQYG,Too long time to deliver,3,"Reviews of Jayhind Sweets, Navrangpura, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/jayhind-sweets-navrangpura
Ravi Ranjan Kumar,https://www.zoma.to/EgrmKgo,super,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Purva Soni,https://www.zoma.to/vYLEMva,"Amazing experience. I ordered from Australian Zomato for my parents in Ahmedabad. The team member at the store went above and beyond to make my order smooth, special when the product I wanted was not available. Highly recommended. Thank you, Purva",5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Pathik Vyas,https://www.zoma.to/OblRoev,Thank you for such a lovely food.,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Mr.Firoz Khan,https://www.zoma.to/QKLrmAb,super,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Faizan Chhipa,https://www.zoma.to/DNZZbXb,good,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Farhan Sodagar,https://www.zoma.to/yaaOZkB,excellent,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Jaymin Patel,https://www.zoma.to/eoawKbK,good,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Mohib Malek,https://www.zoma.to/pexZmMg,excellent delivery on time,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Fenil,https://www.zoma.to/BkrXoMr,Quality was as good as trusted brand. Only issue - it was gift order & Zomato delivered bill instead of gift card… very bad experience.,4,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Devanshu Shah,https://www.zoma.to/GndnYQL,not tasted but it's best as always,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Dimple P Soni,https://www.zoma.to/aZEmkkM,"their name I guess is just a hype, adadhiya is not up to mark as they are too brown roadted compared to original recipe, but everything is fresh",3,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Vinaxi Panchal,https://www.zoma.to/eaNpQaD,good 😊,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Abidali,https://www.zoma.to/zzgqEmw,thanks,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Vinaxi Panchal,https://www.zoma.to/LmdBqOk,good 👍😊,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Mr Ghanchi,https://www.zoma.to/AMYArzz,Best Mohanthal available in Ahmedabad....,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Ravindra Sahu,https://www.zoma.to/yXGQOka,very good,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Bhavik Patel,https://www.zoma.to/yXGkLqO,"Nice taste, would recommend",5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
MANALI Chokshi,https://www.zoma.to/DDeooNE,no,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Dinesh Lashkari,https://www.zoma.to/KPyLbpy,excellent always,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Mr Ghanchi,https://www.zoma.to/geOekRY,best mohantgal in Ahmedabad,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Mjp Thakor,https://www.zoma.to/OdeRMPz,superb gulab jamun best shop all produced very nice yamiiiiii,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Dhawal Mehta,https://www.zoma.to/baoEwqo,really liked the taste.. really recommend to try Mohanthal..,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Santosh Singh,https://www.zoma.to/LmbGkXk,Waooo. Excellent package and very nice taste. Loved it . The presentation it self is so beautiful that you can’t stop yourself,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Parag Doshi,https://www.zoma.to/YKNOQKn,full satisfied with a test and quality. The  beat sweet maker.,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Amit,https://www.zoma.to/geRDlgr,"Excellent taste and quality products, followed instructions as well, thanks",5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Rutvik Thakkar,https://www.zoma.to/qzBygRB,the quality of the product is amazing as usual 😊,5,"Reviews of Kandoi Bhogilal Mulchand, Satellite, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kandoi-bhogilal-mulchand-1-satellite
Rajesh Modi,https://www.zoma.to/Qbxkrbv,Matho and all sweet very nice....good work and at a time delivery....thanks...,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Hiragar Mehul,https://www.zoma.to/eaRbqNA,I have ordered Rajbhog matho... Very sweet and lovely teats....,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Dodiya Naresh,https://www.zoma.to/OdaYRpQ,All sweet very nice.... Lovely,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Dhruvesh Shah,https://www.zoma.to/xGNrxr,Good work and at a time delivery also you can easily at any time and any way provide your order on time and also calling and response also established,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Mehul Rami,https://www.zoma.to/rXLgQr,"Before expected time delivery.<br/>Perfect packing.<br/>& Delicious Product.<br/><br/>Thank You.. ""Kantilal Manilal's GOPI"" and #ZOMATO for your Wonderful service.",5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Punit Dhinoja,https://www.zoma.to/wMlnpE,very bad experience....it's took very long time to deliver...but after all they deliver me as long way very distance it's good..<br/>,3,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Sagar Shah,https://www.zoma.to/yGgpdk,ok,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Dharmesh Trivedi,https://www.zoma.to/eBzbMa,nice,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Chetan Prajapati,https://www.zoma.to/nbAgwe,nice,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Panchal Chirag,https://www.zoma.to/gkgPYQ,fantastic,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
BHAVESH SONI,https://www.zoma.to/kdPPvX,Best in quality,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Dharmesh Rana,https://www.zoma.to/xrvnnb,good,4,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Bhamini Kachhiya,https://www.zoma.to/XQBlpe,Thanks,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Pintu Padhiyar,https://www.zoma.to/lglxZO,osm,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Jinal Chirag Bhavsar,https://www.zoma.to/GDyddn,good service,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Pratik Vadgama,https://www.zoma.to/gwmNrN,nice,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Meet Modi,https://www.zoma.to/ZqYdlq,Good,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Chirag Bhavsar,https://www.zoma.to/kooove,very good quality,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Jainam Shah,https://www.zoma.to/XddBww,perfect timing,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Pintu Padhiyar,https://www.zoma.to/xmnZqP,good,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Satyendra,https://www.zoma.to/oZBmwK,good,4,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Chirag Shukla,https://www.zoma.to/OGkQOv,good,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Asodariya Yogesh,https://www.zoma.to/parPKE,nice,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Om Patel,https://www.zoma.to/paAnpR,But there is less pistachio in mattha,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Sarthak Shah,https://www.zoma.to/meORgl,"I'll Order Anguri Basundi From Kantilal Manilal 's Gopi The Product is Tasty , Delicious and Awesome in Taste and The Texture is very Rich as Always",5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Devansh Patel,https://www.zoma.to/zlyoyn,thanks <br/>,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Bharti Ben Kriplani,https://www.zoma.to/MMzGRP,Awesome Quality and delivery time on too,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Asodariya Yogesh,https://www.zoma.to/lgaXRo,good man,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
Mrugesh Darji,https://www.zoma.to/AzovZA,very good,5,"Reviews of Kantilal Manilal's Gopi, Kalupur, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/kantilal-manilals-gopi-kalupur
